time,Noisy signal
16.622,0.331
16.632,0.786
16.642,0.764
16.652,0.618
16.662,0.876
16.673,0.87
16.682,0.97
16.692,1.444
16.701,0.856
16.711,0.572
16.721,0.148
16.732,0.274
16.742,0.315
16.753,-0.13
16.764,-0.314
16.774,-0.11
16.785,-0.572
16.796,-0.764
16.806,-0.774
16.816,-0.703
16.825,-1.232
16.835,-1.021
16.846,-1.167
16.856,-1.213
16.867,-1.122
16.876,-0.667
16.886,-0.377
16.897,-0.561
16.906,-0.595
16.917,0.179
16.927,0.66
16.937,0.641
16.946,0.095
16.957,0.747
16.966,1.172
16.977,0.878
16.986,0.917
16.996,0.635
17.006,1.216
17.016,1.467
17.025,1.031
17.035,0.533
17.045,1.103
17.055,0.504
17.065,0.598
17.075,0.169
17.085,0.259
17.095,0.278
17.106,-0.801
17.115,-0.383
17.124,-0.507
17.134,-0.951
17.144,-0.391
17.154,-1.021
17.0,0.97
17.174,-0.379
17.184,-0.165
17.193,1.657
17.203,-0.541
17.213,1.294
17.222,-0.689
17.233,-0.03
17.243,-0.302
17.252,-1.02
17.262,0.767
17.272,-0.713
17.283,1.407
17.294,-0.888
17.305,0.453
17.315,0.796
17.325,-0.17
17.335,0.848
17.344,-1.231
17.354,0.179
17.364,-0.535
17.375,-0.145
17.385,0.431
17.395,-0.786
17.406,1.152
17.415,-1.01
17.426,0.636
17.436,0.465
17.447,-0.269
17.456,0.805
17.466,-0.385
17.477,1.028
17.487,-1.195
17.497,0.549
17.508,-0.217
17.519,0.395
17.529,0.24
17.54,0.021
17.55,1.23
17.561,-0.794
17.572,0.654
17.582,-0.804
17.592,0.513
17.601,-0.089
17.612,-0.694
17.622,0.446
17.633,-1.453
17.644,1.011
17.653,-1.776
17.664,1.13
17.674,-0.804
17.684,-0.597
17.694,0.448
17.705,-0.923
17.714,1.28
17.725,-0.565
17.735,0.358
17.745,-0.431
17.754,-0.485
17.765,0.844
17.775,-0.779
17.785,1.096
17.794,-0.238
17.804,0.179
17.814,-0.003
17.824,-1.202
17.834,0.894
17.844,-0.729
17.854,1.196
17.865,-0.415
17.874,0.012
17.885,0.877
17.895,-0.617
17.904,0.38
17.914,-1.06
17.924,0.702
17.935,-0.382
17.944,-0.308
17.955,0.8
17.965,-0.956
17.976,1.191
17.986,-0.532
17.996,0.581
18.006,-0.196
18.017,-0.255
18.028,0.86
18.037,-0.646
18.048,0.997
18.058,-1.106
18.068,0.164
18.077,-0.116
18.088,-0.875
18.098,0.689
18.108,-1.032
18.117,0.959
18.127,-0.256
18.137,0.018
18.147,0.401
18.156,-0.987
18.167,0.718
18.0,1.185
18.186,0.423
18.197,0.185
18.207,-0.584
18.218,0.7
18.227,-1.144
18.236,0.722
18.246,-0.748
18.257,0.171
18.266,0.244
18.276,-0.773
18.285,0.941
18.295,-1.2
18.305,-0.018
18.315,0.271
18.324,-0.424
18.334,1.206
18.343,-0.451
18.352,0.576
18.363,0.479
18.373,-0.212
18.383,0.515
18.394,-0.684
18.403,0.937
18.413,-0.684
18.422,-0.078
18.432,0.182
18.442,-0.876
18.452,1.224
18.462,-0.977
18.473,0.136
18.483,-0.101
18.493,-0.769
18.503,0.599
18.514,-0.64
18.525,0.707
18.534,-0.731
18.545,1.152
18.556,-0.761
18.566,-0.299
18.577,0.028
18.588,-0.348
18.598,0.997
18.607,-1.218
18.617,0.657
18.628,-0.746
18.637,-0.178
18.648,0.028
18.658,-0.745
18.669,0.546
18.679,-1.424
18.69,1.018
18.699,-0.753
18.71,0.344
18.72,0.129
18.73,-0.187
18.741,1.025
18.751,-0.809
18.761,1.167
18.772,-1.293
18.782,0.852
18.792,-0.165
18.802,-0.522
18.811,1.008
18.821,-0.87
18.831,0.924
18.841,-0.309
18.85,-0.268
18.861,0.409
18.871,-0.727
18.88,1.074
18.89,-0.692
18.9,0.586
18.91,0.072
18.92,-0.494
18.93,0.604
18.94,-1.282
18.95,0.85
18.96,-0.064
18.97,-0.291
18.98,0.874
18.99,-1.368
19.0,1.108
19.011,-0.687
19.02,1.167
19.03,0.058
19.04,-0.714
19.049,1.272
19.059,-1.082
19.069,0.849
19.079,-0.306
19.088,0.077
19.099,0.628
19.109,-0.583
19.12,1.151
19.129,-0.643
19.139,0.659
19.15,0.02
19.16,0.051
19.171,0.838
19.0,1.301
19.191,-0.562
19.2,0.131
19.211,0.391
19.222,1.162
19.232,1.543
19.242,0.787
19.252,1.097
19.263,0.174
19.272,0.839
19.282,0.917
19.293,0.699
19.303,0.92
19.312,-0.045
19.322,-0.377
19.332,-0.332
19.342,-1.074
19.351,-0.79
19.361,-0.954
19.37,-1.066
19.38,-0.947
19.389,-0.613
19.4,-0.91
19.409,-1.067
19.42,-0.335
19.429,-0.02
19.439,0.629
19.449,0.444
19.46,0.13
19.471,0.952
19.48,1.193
19.49,1.468
19.501,1.065
19.51,1.219
19.521,0.581
19.53,0.534
19.541,0.987
19.552,0.127
19.561,0.043
19.571,-0.393
19.581,-0.309
19.591,-0.387
19.602,-0.442
19.612,-0.497
19.621,-0.623
19.632,-1.171
19.642,-0.819
19.651,-0.457
19.661,-0.896
19.67,-0.545
19.68,-0.713
19.69,-0.421
19.7,-0.172
19.711,0.634
19.72,0.539
19.731,0.958
19.741,1.35
19.751,1.188
19.761,0.203
19.771,1.49
19.782,-0.037
19.791,0.346
19.802,0.221
19.812,0.285
19.823,-0.321
19.833,-0.131
19.843,-1.124
19.854,-0.848
19.865,-1.274
19.875,-0.829
19.885,-0.875
19.896,-1.196
19.907,-0.512
19.916,-0.734
19.926,-0.31
19.937,-0.153
19.947,0.239
19.957,0.783
19.967,0.111
19.977,1.163
19.988,1.174
19.998,0.465
20.007,0.573
20.016,0.887
20.026,0.945
20.035,0.775
20.044,0.447
20.054,0.109
20.064,0.178
20.075,-0.159
20.084,0.115
20.094,-0.636
20.104,-0.857
20.114,-0.724
20.124,-1.412
20.133,-0.812
20.143,-0.794
20.153,-0.971
20.163,-0.58
20.174,-0.031
20.0,0.986
20.193,-0.23
20.204,-0.91
20.215,0.068
20.226,1.392
20.236,-0.001
20.246,-0.463
20.257,-0.593
20.268,0.692
20.278,0.408
20.288,-0.42
20.298,-1.38
20.309,-0.238
20.319,1.023
20.329,0.164
20.338,-0.928
20.349,0.022
20.359,1.305
20.369,0.566
20.378,-0.377
20.388,-0.701
20.398,0.544
20.407,0.962
20.417,0.017
20.427,-1.103
20.438,-0.517
20.447,0.38
20.456,0.062
20.466,-0.049
20.476,-0.907
20.486,-0.381
20.496,0.724
20.507,0.979
20.517,-0.742
20.527,-1.0
20.537,0.155
20.548,0.294
20.557,0.265
20.568,-1.578
20.579,-0.357
20.589,1.008
20.6,0.174
20.61,-0.759
20.62,-0.919
20.63,0.163
20.639,1.212
20.649,-0.444
20.659,-0.706
20.668,-0.648
20.679,0.769
20.688,1.257
20.698,-0.846
20.709,-0.877
20.718,0.6
20.728,0.682
20.738,0.131
20.749,-0.886
20.759,-0.946
20.77,1.586
20.78,0.529
20.79,-0.467
20.801,-0.714
20.812,0.653
20.822,1.076
20.833,-0.358
20.843,-1.382
20.853,0.031
20.863,0.839
20.872,0.388
20.883,-0.663
20.894,0.314
20.904,0.95
20.915,0.339
20.925,-0.795
20.935,-0.798
20.944,0.267
20.954,0.425
20.965,-0.101
20.975,-0.81
20.985,-0.669
20.994,0.577
21.004,0.972
21.014,-0.399
21.024,-0.957
21.034,-0.572
21.043,1.125
21.053,0.705
21.063,-0.97
21.073,-0.722
21.083,1.217
21.092,1.302
21.102,-0.285
21.113,-1.28
21.122,-0.416
21.132,0.756
21.141,0.912
21.151,-0.225
21.16,-0.803
21.17,-0.241
21.179,0.832
21.0,1.054
21.2,-0.571
21.211,1.347
21.221,-0.179
21.23,-0.919
21.239,0.981
21.249,-0.198
21.26,-0.838
21.269,0.679
21.279,0.455
21.288,-0.979
21.298,-0.06
21.309,0.452
21.319,-1.248
21.328,0.252
21.339,0.309
21.348,-0.69
21.357,0.356
21.367,0.771
21.376,-0.958
21.386,-0.093
21.396,1.595
21.407,-1.43
21.416,-0.225
21.426,0.906
21.437,-0.626
21.448,-0.055
21.458,0.82
21.468,-1.114
21.479,0.716
21.488,0.351
21.498,-0.564
21.507,0.026
21.518,0.607
21.528,-0.719
21.539,0.464
21.55,1.021
21.56,-1.681
21.571,0.351
21.582,0.329
21.592,-0.656
21.602,0.666
21.613,-0.395
21.623,-1.426
21.634,0.726
21.643,0.415
21.654,-1.075
21.663,0.499
21.673,-0.854
21.684,-0.934
21.695,0.752
21.705,-0.113
21.716,-0.975
21.726,1.113
21.737,-0.936
21.748,0.065
21.757,1.27
21.768,-0.624
21.779,0.701
21.788,0.389
21.799,-0.585
21.809,-0.18
21.819,0.658
21.829,-0.632
21.839,-0.702
21.849,0.92
21.86,-0.278
21.869,-0.121
21.88,1.022
21.889,-1.274
21.899,-0.486
21.908,1.253
21.919,-0.503
21.93,-0.47
21.94,1.144
21.949,-0.794
21.96,-0.66
21.97,0.406
21.98,-0.448
21.991,-0.102
22.0,1.33
22.011,-1.111
22.02,-1.164
22.031,1.029
22.041,-0.848
22.051,-0.107
22.06,0.904
22.071,-0.564
22.082,-0.059
22.091,1.003
22.101,-1.128
22.111,-1.001
22.121,0.824
22.131,-0.589
22.14,-0.262
22.15,0.974
22.16,-0.322
22.171,-0.633
22.181,1.226
22.192,-0.223
22.0,0.947
22.213,-0.508
22.223,-0.604
22.232,-0.487
22.242,0.309
22.251,0.119
22.262,0.273
22.271,-0.009
22.282,0.081
22.292,0.678
22.301,0.816
22.312,1.222
22.321,1.503
22.331,1.196
22.341,0.52
22.352,0.988
22.363,0.9
22.374,0.613
22.384,0.761
22.393,0.274
22.404,0.006
22.414,0.281
22.424,-0.1
22.435,-0.439
22.445,-0.907
22.456,0.211
22.466,-0.738
22.477,-0.932
22.487,-1.048
22.498,-1.221
22.508,-0.539
22.519,-1.09
22.529,-0.976
22.538,-0.696
22.548,-0.765
22.558,-0.451
22.568,0.189
22.578,-0.118
22.588,0.327
22.599,0.151
22.61,0.158
22.619,-0.351
22.629,0.75
22.64,0.708
22.65,0.772
22.659,0.303
22.67,0.677
22.68,0.826
22.69,0.922
22.7,0.711
22.71,0.412
22.72,1.147
22.73,0.105
22.741,0.31
22.752,0.226
22.763,0.025
22.773,-1.031
22.782,-0.663
22.792,-0.834
22.802,-0.47
22.812,-0.84
22.823,-1.337
22.834,-1.098
22.844,-1.063
22.855,-0.561
22.865,-0.893
22.875,-0.678
22.886,-0.415
22.897,-0.713
22.907,-0.115
22.917,-0.129
22.927,-0.027
22.937,0.357
22.948,0.292
22.959,0.594
22.97,0.686
22.98,0.656
22.989,0.949
22.998,1.281
23.01,1.26
23.019,0.648
23.03,0.714
23.039,0.373
23.05,0.462
23.061,0.278
23.071,0.419
23.081,-0.172
23.091,0.045
23.102,-0.335
23.111,-0.234
23.121,-1.082
23.131,-0.518
23.141,-0.996
23.15,-1.355
23.16,-0.967
23.17,-0.958
23.181,-0.707
23.191,-1.091
23.201,-0.505
23.212,-1.335
23.0,0.576
23.232,0.168
23.243,-0.989
23.254,-1.027
23.265,0.225
23.275,0.735
23.284,0.615
23.295,-0.361
23.304,-0.89
23.314,-0.771
23.323,0.335
23.333,1.15
23.343,0.539
23.352,-0.044
23.363,-1.418
23.373,-0.186
23.383,0.195
23.392,1.371
23.402,-0.008
23.412,-1.133
23.422,-1.027
23.433,0.549
23.444,0.946
23.454,0.825
23.465,-0.861
23.475,-0.779
23.484,-0.32
23.494,0.813
23.504,0.801
23.514,0.617
23.524,-0.718
23.534,-0.501
23.544,0.288
23.553,1.132
23.563,0.793
23.574,-1.043
23.583,-0.625
23.594,-0.436
23.604,0.863
23.615,0.84
23.625,0.263
23.636,-0.629
23.646,-1.402
23.655,-0.002
23.665,1.063
23.675,0.973
23.685,-0.515
23.695,-0.704
23.705,-0.277
23.716,0.434
23.725,0.955
23.736,0.126
23.745,-1.1
23.755,-0.614
23.764,-0.031
23.775,1.619
23.785,0.543
23.794,-0.55
23.803,-0.903
23.813,-0.777
23.822,0.627
23.832,0.948
23.842,0.954
23.852,-1.052
23.861,-0.804
23.872,-0.193
23.882,1.263
23.892,0.859
23.903,0.218
23.914,-0.743
23.924,-0.085
23.934,0.253
23.944,1.055
23.955,0.486
23.966,-0.883
23.977,-1.398
23.986,0.222
23.996,0.536
24.007,0.629
24.016,-0.326
24.025,-0.829
24.035,-1.087
24.044,-0.095
24.055,0.902
24.065,0.391
24.075,-0.515
24.085,-0.546
24.096,-0.563
24.105,0.082
24.116,0.181
24.125,-0.589
24.136,-0.989
24.145,-0.826
24.155,-0.025
24.165,0.743
24.175,0.483
24.184,0.103
24.194,-1.331
24.203,-0.583
24.212,0.898
24.0,1.025
24.231,0.164
24.241,-0.309
24.251,-1.197
24.26,-1.055
24.271,0.336
24.282,1.069
24.291,0.245
24.3,-0.961
24.31,-0.739
24.321,0.893
24.33,0.821
24.34,1.023
24.35,0.148
24.359,-0.963
24.368,-0.252
24.379,-0.327
24.388,1.325
24.399,0.919
24.409,-0.288
24.42,-0.623
24.43,-0.5
24.44,0.525
24.45,1.263
24.459,0.077
24.469,-0.737
24.48,-0.179
24.49,-0.05
24.501,0.373
24.512,0.211
24.521,-0.93
24.532,-0.494
24.542,0.156
24.552,0.673
24.562,0.168
24.573,-0.263
24.583,-1.437
24.593,-0.753
24.603,0.752
24.613,0.942
24.623,-0.137
24.633,-0.853
24.643,-1.466
24.652,0.58
24.662,0.998
24.671,1.096
24.68,-0.224
24.691,-0.543
24.702,-0.63
24.713,0.48
24.723,1.157
24.734,0.473
24.743,-0.585
24.753,-1.11
24.763,0.131
24.773,1.084
24.783,0.64
24.794,-0.733
24.804,-1.361
24.813,-0.638
24.823,0.073
24.833,0.992
24.843,0.863
24.853,-0.644
24.863,-0.986
24.873,-0.28
24.884,0.839
24.895,0.693
24.906,-0.95
24.916,-0.982
24.926,-1.052
24.936,0.624
24.945,0.737
24.955,-0.018
24.966,-1.028
24.977,-0.827
24.988,-0.063
24.999,0.484
25.009,0.077
25.019,0.06
25.029,-0.015
25.039,-0.451
25.049,0.855
25.06,0.703
25.071,0.449
25.081,-0.63
25.091,0.339
25.101,0.094
25.112,1.009
25.122,0.215
25.132,-0.874
25.141,-0.89
25.152,-0.136
25.161,0.928
25.172,1.025
25.181,0.122
25.192,-0.965
25.203,-0.72
25.212,0.333
25.222,0.978
25.0,0.87
25.241,-0.738
25.25,-0.95
25.26,-0.719
25.271,-0.102
25.281,1.017
25.292,0.359
25.302,-0.033
25.311,0.201
25.322,-0.964
25.333,-0.086
25.342,0.142
25.352,1.481
25.362,1.288
25.371,0.345
25.381,-0.058
25.39,-1.066
25.4,-0.654
25.41,-0.012
25.42,0.301
25.43,1.076
25.44,0.946
25.45,-0.285
25.461,-0.528
25.471,-0.998
25.481,0.246
25.492,0.648
25.503,1.228
25.513,0.826
25.524,-0.087
25.533,-0.736
25.544,-0.949
25.555,-0.102
25.565,1.224
25.576,0.688
25.585,0.1
25.595,-0.29
25.605,-0.264
25.616,-0.875
25.627,-0.264
25.637,0.832
25.647,0.736
25.656,0.633
25.666,-0.349
25.676,-1.128
25.685,-1.073
25.695,0.254
25.705,0.831
25.714,1.108
25.724,0.669
25.733,0.073
25.743,-0.816
25.753,-0.817
25.764,-0.514
25.774,0.48
25.783,0.951
25.794,0.7
25.803,0.39
25.813,-0.732
25.823,-0.687
25.833,-0.956
25.843,0.302
25.853,0.689
25.863,0.815
25.872,0.049
25.883,-0.731
25.893,-0.709
25.903,-0.073
25.912,-0.299
25.923,0.83
25.933,0.511
25.942,0.292
25.953,-0.481
25.962,-0.733
25.972,-0.929
25.983,0.22
25.993,0.424
26.003,0.792
26.012,0.786
26.023,-0.28
26.033,-1.452
26.042,-0.592
26.052,-0.513
26.062,0.594
26.071,1.097
26.081,0.292
26.091,0.014
26.101,-1.011
26.11,-1.21
26.12,-0.016
26.13,0.605
26.14,0.946
26.151,0.503
26.16,0.025
26.169,-0.369
26.179,-1.078
26.189,-1.034
26.2,0.487
26.211,0.977
26.221,1.072
26.0,1.487
26.242,-0.05
26.252,-1.1
26.262,0.119
26.273,0.373
26.284,-0.823
26.294,-0.722
26.305,0.745
26.315,0.125
26.326,-0.889
26.335,-0.701
26.346,1.128
26.355,0.202
26.366,-0.525
26.376,0.506
26.387,0.912
26.398,-0.514
26.408,-0.236
26.419,1.295
26.428,0.673
26.438,-0.62
26.448,-0.434
26.458,1.047
26.469,0.237
26.479,-1.378
26.488,0.282
26.499,0.942
26.509,-0.424
26.518,-1.098
26.528,0.082
26.539,0.665
26.548,-0.486
26.559,-1.036
26.57,0.443
26.581,1.179
26.59,-0.822
26.601,-1.277
26.611,0.611
26.62,0.165
26.63,-0.689
26.64,-0.475
26.65,0.064
26.661,0.164
26.672,-0.44
26.682,-0.012
26.691,0.987
26.701,0.49
26.71,-1.063
26.721,-0.123
26.73,1.144
26.739,0.318
26.75,-0.964
26.761,0.135
26.772,1.327
26.781,-1.19
26.792,-0.431
26.802,0.491
26.812,0.915
26.823,-1.287
26.833,-0.5
26.843,0.726
26.854,0.384
26.864,-0.941
26.875,0.449
26.885,0.636
26.894,0.177
26.905,-1.036
26.914,0.003
26.925,0.726
26.934,-0.065
26.945,-1.192
26.955,0.761
26.965,0.939
26.974,-0.526
26.985,-0.666
26.995,1.157
27.006,0.868
27.015,-0.585
27.025,-0.782
27.034,0.842
27.044,0.849
27.055,-1.364
27.065,-0.692
27.074,1.481
27.085,-0.25
27.094,-0.99
27.104,-0.29
27.114,1.314
27.124,0.096
27.135,-1.227
27.145,0.536
27.156,0.695
27.167,-0.618
27.177,-0.897
27.187,0.797
27.197,0.309
27.206,-0.268
27.216,-0.97
27.227,1.132
27.236,0.576
27.0,0.228
27.256,-0.263
27.267,0.244
27.277,-0.92
27.286,0.719
27.296,-1.077
27.307,1.224
27.317,-0.969
27.328,0.079
27.339,-0.282
27.349,-0.736
27.36,0.591
27.37,-0.747
27.381,0.723
27.391,-0.901
27.402,0.52
27.411,-0.549
27.421,-0.803
27.431,1.011
27.44,-0.514
27.451,0.934
27.46,-0.737
27.47,0.077
27.481,0.435
27.491,-1.012
27.5,1.298
27.511,-0.681
27.521,0.968
27.531,-0.129
27.542,-0.44
27.552,0.25
27.562,-1.074
27.572,0.839
27.582,-0.8
27.592,0.478
27.603,-0.189
27.613,-0.357
27.622,-0.161
27.632,-1.018
27.642,0.558
27.652,-0.489
27.662,0.382
27.673,0.511
27.683,-0.211
27.692,1.141
27.703,-0.594
27.714,1.242
27.723,-0.791
27.733,0.145
27.744,0.227
27.754,-0.866
27.764,1.141
27.773,-0.393
27.782,0.852
27.794,-0.622
27.803,-0.3
27.813,0.007
27.822,-0.68
27.832,1.094
27.843,-0.198
27.852,0.648
27.862,0.624
27.872,-0.785
27.883,0.737
27.892,-0.842
27.902,0.677
27.912,-0.653
27.922,-0.041
27.932,0.122
27.941,-0.793
27.952,0.489
27.962,-0.869
27.973,0.476
27.983,0.288
27.993,0.063
28.003,0.684
28.013,-1.473
28.024,0.919
28.033,-0.804
28.044,0.447
28.054,-0.589
28.065,0.034
28.074,1.043
28.084,-1.405
28.093,0.605
28.103,0.251
28.114,0.058
28.123,-0.016
28.134,-0.874
28.143,1.06
28.154,-1.483
28.163,0.097
28.172,0.164
28.183,-0.579
28.193,1.2
28.203,-1.681
28.212,0.871
28.223,-0.665
28.233,0.2
28.243,0.142
28.0,1.205
28.263,0.613
28.273,-0.573
28.282,-0.685
28.293,-0.365
28.304,0.766
28.314,1.279
28.323,0.34
28.334,-0.161
28.344,-0.68
28.354,-0.285
28.365,1.063
28.375,0.938
28.385,-0.006
28.396,-0.671
28.406,-0.995
28.416,-0.07
28.426,0.159
28.436,1.015
28.447,0.11
28.457,-0.27
28.468,-0.807
28.478,-0.46
28.489,0.416
28.499,0.713
28.508,0.69
28.519,-0.812
28.528,-1.106
28.538,-1.335
28.547,0.017
28.557,0.613
28.566,0.717
28.577,0.383
28.588,-0.719
28.597,-0.628
28.607,-0.232
28.618,0.226
28.628,0.806
28.638,0.004
28.648,-0.712
28.657,-0.884
28.667,-0.641
28.677,0.797
28.688,0.963
28.698,0.756
28.709,-0.718
28.72,-1.451
28.729,-0.517
28.739,0.324
28.749,1.671
28.759,1.138
28.768,-0.622
28.777,-0.705
28.787,-0.674
28.797,-0.217
28.806,0.769
28.817,1.081
28.826,-0.454
28.837,-0.458
28.846,-0.887
28.856,-0.475
28.866,0.835
28.876,1.136
28.885,1.059
28.895,-0.223
28.906,-0.809
28.916,-0.735
28.926,0.197
28.937,1.041
28.947,0.15
28.958,-0.048
28.967,-0.79
28.978,-0.055
28.989,0.111
28.998,1.087
29.009,0.697
29.02,-0.864
29.029,-1.239
29.04,-0.265
29.049,0.351
29.059,1.042
29.069,0.962
29.08,-0.009
29.09,-0.852
29.1,-1.084
29.109,-0.143
29.119,0.185
29.13,0.624
29.14,0.078
29.15,-0.529
29.161,-0.806
29.172,-0.077
29.183,1.134
29.194,1.357
29.203,-0.391
29.213,-0.848
29.223,-0.914
29.233,-0.082
29.242,0.628
29.253,0.731
29.0,1.475
29.272,-0.055
29.282,-0.719
29.291,0.317
29.301,-0.71
29.312,0.232
29.321,0.363
29.331,-0.937
29.34,0.802
29.35,-1.192
29.36,0.019
29.371,0.076
29.382,-0.408
29.392,1.079
29.402,-0.802
29.412,0.988
29.422,-0.005
29.431,-0.206
29.442,0.736
29.452,-0.176
29.462,0.506
29.473,-0.59
29.484,0.461
29.494,0.29
29.504,0.053
29.514,0.829
29.524,-1.243
29.534,0.955
29.545,-0.266
29.554,-0.013
29.564,0.109
29.573,-0.804
29.583,0.468
29.593,-0.857
29.603,0.026
29.612,1.073
29.623,-1.275
29.634,1.287
29.645,-0.836
29.654,0.439
29.665,0.32
29.674,-0.824
29.685,1.265
29.694,-1.364
29.704,0.516
29.715,-0.113
29.724,-0.83
29.733,0.612
29.743,-1.002
29.753,0.889
29.763,-0.65
29.774,-0.695
29.783,0.678
29.793,-0.402
29.804,0.956
29.813,-0.32
29.824,0.087
29.834,0.807
29.845,-0.402
29.855,0.934
29.865,-0.857
29.875,0.905
29.885,-0.11
29.895,-0.145
29.906,0.376
29.916,-1.105
29.926,1.336
29.935,-1.424
29.946,0.414
29.956,-0.37
29.966,-0.87
29.976,0.872
29.987,-0.675
29.997,1.023
30.007,-0.135
30.018,-0.26
30.029,0.59
30.038,-0.584
30.049,0.973
30.06,-1.05
30.069,0.182
30.079,-0.021
30.088,-0.905
30.098,0.902
30.108,-1.091
30.119,0.65
30.13,-0.277
30.141,0.373
30.15,0.683
30.161,-0.399
30.17,1.03
30.18,-0.713
30.189,-0.481
30.199,0.846
30.209,-0.251
30.219,0.605
30.229,-1.09
30.24,0.565
30.251,-0.273
30.26,-0.237
30.0,1.156
30.281,0.657
30.29,-0.847
30.3,0.362
30.311,-0.49
30.321,0.119
30.33,0.766
30.341,-1.042
30.35,0.792
30.36,-1.106
30.371,0.64
30.381,-1.2
30.391,0.805
30.401,-1.143
30.412,0.716
30.422,-0.897
30.432,1.075
30.443,-1.103
30.453,0.394
30.464,-1.103
30.474,0.058
30.485,-0.324
30.495,0.034
30.504,0.644
30.515,-0.326
30.526,0.4
30.536,-0.517
30.546,1.315
30.556,-0.405
30.566,0.587
30.577,-0.63
30.588,1.096
30.597,-0.893
30.608,0.84
30.619,-0.936
30.629,0.977
30.639,-0.437
30.65,0.831
30.66,-0.809
30.67,0.889
30.68,-0.304
30.689,-0.018
30.699,0.33
30.708,-0.813
30.719,0.648
30.73,-0.651
30.74,0.944
30.749,-1.405
30.76,1.484
30.77,-0.638
30.779,0.35
30.788,0.685
30.798,-0.142
30.808,0.187
30.819,-0.323
30.83,0.476
30.839,-0.615
30.849,0.923
30.858,-0.976
30.867,1.284
30.877,-0.966
30.888,0.427
30.898,0.115
30.909,0.424
30.919,-0.538
30.929,0.33
30.939,0.68
30.949,-0.564
30.96,0.81
30.97,-0.754
30.98,0.834
30.99,-0.569
31.0,0.699
31.01,-0.542
31.02,0.993
31.031,-0.57
31.042,0.899
31.052,-0.233
31.062,0.683
31.073,-0.573
31.083,0.247
31.094,-0.257
31.103,-0.044
31.114,-0.171
31.125,-0.449
31.134,0.591
31.144,-0.95
31.153,1.261
31.164,-1.265
31.173,1.342
31.183,-1.121
31.192,0.23
31.203,-0.206
31.213,0.517
31.222,0.007
31.231,-1.012
31.242,0.055
31.253,-0.305
31.264,0.572
31.273,-0.986
31.0,0.814
31.293,-0.049
31.302,-0.776
31.312,-0.408
31.323,0.427
31.332,1.161
31.343,0.339
31.354,-0.84
31.364,-1.346
31.374,-0.349
31.385,0.328
31.395,0.865
31.405,-0.567
31.415,-1.53
31.426,-0.637
31.436,0.292
31.446,0.677
31.457,0.156
31.468,-0.879
31.479,-0.29
31.489,0.641
31.498,0.986
31.508,0.19
31.517,-0.418
31.528,-1.06
31.539,0.418
31.55,0.54
31.56,1.41
31.569,-0.289
31.579,-1.304
31.589,-0.558
31.599,0.522
31.609,1.043
31.62,0.492
31.631,-0.541
31.642,-0.891
31.653,0.139
31.663,1.123
31.673,1.044
31.684,-0.437
31.695,-1.343
31.705,-0.36
31.715,0.922
31.724,0.924
31.735,-0.022
31.744,-0.686
31.754,-0.666
31.765,0.429
31.775,0.882
31.786,0.49
31.797,-0.433
31.807,-1.029
31.818,-0.47
31.829,1.794
31.838,1.11
31.848,0.069
31.858,-1.196
31.867,-1.403
31.877,0.292
31.887,0.969
31.898,0.276
31.907,-0.729
31.917,-0.993
31.927,-0.442
31.937,0.992
31.947,1.149
31.957,0.116
31.967,-0.982
31.978,-0.866
31.989,0.049
31.999,1.152
32.009,0.904
32.019,-0.512
32.029,-0.762
32.04,0.292
32.049,0.921
32.059,1.259
32.069,0.171
32.08,-1.157
32.09,-0.624
32.1,0.182
32.111,0.843
32.121,0.436
32.131,-0.39
32.141,-1.129
32.151,0.228
32.161,0.723
32.171,0.827
32.181,-0.277
32.192,-1.362
32.202,-0.959
32.213,0.506
32.223,0.589
32.233,0.764
32.243,-0.644
32.253,-1.097
32.262,-0.363
32.273,0.869
32.283,0.75
32.292,0.517
32.0,0.75
32.311,0.362
32.321,-0.659
32.331,-0.232
32.341,-0.92
32.352,-0.408
32.361,-0.041
32.371,-1.07
32.38,-0.778
32.39,-0.857
32.399,-1.069
32.409,-0.882
32.418,-0.733
32.429,-0.056
32.44,0.143
32.449,-0.048
32.458,1.091
32.469,0.672
32.478,0.517
32.488,0.34
32.498,0.942
32.507,1.052
32.517,1.026
32.526,0.877
32.535,0.769
32.545,0.524
32.555,0.34
32.565,-0.168
32.576,-0.9
32.586,-0.599
32.596,-0.998
32.606,-0.89
32.616,-1.631
32.626,-0.787
32.635,-0.849
32.646,-1.094
32.657,-0.656
32.667,-0.287
32.678,-0.335
32.687,-0.191
32.698,-0.058
32.708,0.21
32.718,0.629
32.728,1.343
32.738,1.025
32.749,1.173
32.759,1.02
32.769,1.037
32.78,0.66
32.79,0.993
32.801,0.259
32.812,0.023
32.823,-0.295
32.832,-0.5
32.842,-0.868
32.853,-0.784
32.863,-0.828
32.874,-1.515
32.884,-1.41
32.894,-0.627
32.904,-0.489
32.913,-0.204
32.924,-0.624
32.934,0.083
32.944,-0.126
32.954,0.48
32.964,0.918
32.973,1.005
32.983,0.523
32.994,1.06
33.003,1.217
33.014,0.824
33.025,0.27
33.036,1.064
33.045,0.52
33.055,0.072
33.066,-0.326
33.076,-0.192
33.087,-0.216
33.098,-0.751
33.107,-1.046
33.117,-0.354
33.127,-1.203
33.137,-0.904
33.148,-0.507
33.157,-0.824
33.167,-0.623
33.177,-1.181
33.187,-0.561
33.197,0.747
33.207,0.824
33.217,0.485
