time,Noisy signal
16.608,0.269
16.619,1.235
16.63,-0.328
16.639,-1.624
16.649,-0.868
16.658,0.708
16.668,1.215
16.678,-0.089
16.688,-1.334
16.698,-0.169
16.708,0.384
16.718,0.993
16.728,-0.106
16.737,-0.716
16.748,-0.525
16.759,0.988
16.77,0.958
16.779,-0.673
16.788,-1.198
16.798,-0.299
16.808,1.209
16.818,0.365
16.829,-0.963
16.84,-0.828
16.851,0.481
16.86,0.672
16.871,-0.203
16.881,-0.864
16.891,0.268
16.901,0.48
16.911,0.828
16.921,-0.18
16.932,-0.96
16.943,0.424
16.953,1.304
16.964,0.11
16.974,-0.916
16.986,-0.531
16.996,1.098
17.006,0.735
17.016,-0.262
17.026,-0.75
17.035,0.298
17.045,1.269
17.056,0.45
17.066,-0.155
17.075,-1.092
17.085,0.487
17.096,1.172
17.105,0.859
17.116,-0.851
17.126,-0.304
17.137,0.495
17.147,0.625
17.0,0.428
17.167,-1.215
17.177,-1.129
17.187,-0.902
17.198,-0.998
17.208,-0.561
17.218,-1.081
17.227,-0.432
17.238,-0.387
17.248,-0.542
17.259,-0.059
17.27,0.453
17.28,0.555
17.291,0.676
17.3,0.361
17.311,0.162
17.32,1.126
17.33,1.13
17.341,0.726
17.352,1.089
17.362,0.666
17.372,0.572
17.383,0.662
17.392,-0.202
17.403,0.164
17.413,-0.162
17.422,-0.457
17.432,-0.985
17.442,-0.292
17.451,-0.711
17.462,-1.104
17.473,-0.955
17.483,-1.132
17.494,-1.288
17.504,-0.795
17.515,-0.875
17.525,-0.855
17.535,-1.273
17.545,-1.158
17.554,-0.28
17.565,-0.154
17.574,0.161
17.584,0.35
17.593,0.437
17.604,0.238
17.614,0.804
17.625,0.916
17.635,1.325
17.646,0.506
17.656,1.518
17.666,1.069
17.676,0.581
17.687,0.506
17.697,0.78
17.706,0.431
17.717,0.504
17.727,0.36
17.738,0.565
17.749,-0.268
17.759,-0.205
17.77,0.6
17.779,-0.849
17.79,-1.222
17.799,-0.861
17.809,-1.108
17.818,-0.691
17.827,-1.003
17.838,-0.923
17.848,-1.552
17.858,-1.136
17.868,-0.598
17.878,-0.093
17.888,-0.92
17.898,-0.393
17.908,0.009
17.918,0.259
17.928,0.007
17.939,-0.203
17.948,0.502
17.958,0.778
17.967,0.134
17.978,0.764
17.989,1.329
17.999,1.034
18.01,1.24
18.021,1.325
18.032,0.67
18.042,0.697
18.052,0.374
18.062,0.31
18.072,0.067
18.081,-0.56
18.091,0.072
18.101,-0.624
18.111,-0.241
18.121,-0.73
18.13,-0.836
18.14,-1.55
18.151,-1.043
18.16,-0.97
18.0,0.87
18.18,-0.762
18.19,-1.233
18.2,-1.223
18.21,-0.734
18.221,-0.854
18.23,-0.027
18.24,-0.24
18.251,-0.265
18.261,0.75
18.271,0.418
18.282,0.725
18.293,0.946
18.302,1.319
18.313,0.61
18.323,0.499
18.333,0.916
18.344,0.905
18.353,0.923
18.363,0.974
18.374,0.217
18.385,0.584
18.395,0.846
18.405,-0.035
18.415,0.578
18.425,-0.344
18.435,-0.071
18.445,-0.543
18.456,-1.066
18.466,-0.858
18.476,-0.398
18.485,-0.79
18.495,-0.963
18.506,-0.996
18.516,-0.511
18.526,-0.752
18.536,-1.256
18.546,-0.643
18.556,-0.734
18.566,-0.426
18.575,-0.285
18.586,0.021
18.596,-0.341
18.607,0.204
18.617,0.668
18.626,0.992
18.636,0.928
18.646,0.45
18.655,0.977
18.665,0.13
18.675,1.065
18.685,0.437
18.695,0.493
18.704,0.721
18.715,0.411
18.725,0.228
18.735,0.272
18.745,-0.411
18.755,0.212
18.764,0.148
18.774,-0.543
18.785,-0.482
18.795,-1.04
18.805,-0.2
18.815,-1.169
18.826,-1.133
18.837,-1.147
18.848,-0.794
18.858,-0.55
18.868,-0.529
18.877,-0.551
18.887,-0.572
18.896,-0.609
18.907,-0.232
18.916,-0.379
18.926,-0.006
18.937,0.753
18.947,0.491
18.957,0.7
18.967,1.119
18.976,0.943
18.986,0.743
18.996,1.371
19.007,0.747
19.017,0.798
19.027,1.135
19.036,0.336
19.046,0.431
19.057,0.233
19.068,0.622
19.078,-0.026
19.087,-0.393
19.098,-0.533
19.108,-0.238
19.118,-0.373
19.129,-0.5
19.139,-0.767
19.15,-0.709
19.161,-0.74
19.171,-0.364
19.0,0.695
19.191,1.055
19.201,0.499
19.211,1.045
19.22,0.757
19.23,0.837
19.241,0.219
19.25,-0.342
19.26,0.014
19.269,-0.85
19.28,-0.522
19.29,-0.441
19.3,-1.572
19.311,-0.992
19.322,-0.479
19.332,-0.592
19.341,-0.874
19.352,0.439
19.363,0.684
19.373,1.078
19.383,0.745
19.394,1.244
19.405,0.855
19.415,0.855
19.425,0.528
19.435,0.603
19.446,0.621
19.456,-0.385
19.466,-0.721
19.477,-0.499
19.487,-0.938
19.497,-1.584
19.508,-1.12
19.518,-1.157
19.528,-0.163
19.538,-0.115
19.547,-0.307
19.556,-0.077
19.567,0.323
19.577,1.407
19.588,0.739
19.598,0.806
19.609,1.349
19.619,0.302
19.63,0.785
19.641,0.849
19.651,0.219
19.661,-0.573
19.67,-0.567
19.681,-0.696
19.69,-1.341
19.699,-0.944
19.71,-1.026
19.72,-0.957
19.73,-0.514
19.741,-0.604
19.75,0.06
19.76,0.354
19.77,0.9
19.78,1.137
19.79,0.688
19.8,0.852
19.809,0.924
19.82,0.299
19.83,0.813
19.841,0.362
19.851,-0.074
19.86,-0.39
19.87,-0.247
19.879,-0.796
19.889,-1.238
19.9,-0.346
19.91,-1.309
19.921,-0.446
19.931,-0.392
19.941,-0.104
19.952,-0.167
19.962,0.233
19.973,0.443
19.982,0.847
19.993,1.091
20.003,0.958
20.013,1.104
20.023,0.642
20.033,0.51
20.043,0.035
20.054,0.146
20.064,-0.022
20.075,-1.054
20.085,-1.12
20.094,-1.602
20.104,-0.744
20.115,-0.985
20.126,-1.215
20.136,-0.092
20.146,0.015
20.156,0.457
20.166,0.119
20.177,0.729
20.187,1.175
20.0,1.369
20.205,1.162
20.215,1.231
20.226,0.062
20.235,-0.7
20.246,-0.411
20.255,0.485
20.265,0.295
20.275,0.741
20.284,-1.179
20.295,-0.771
20.305,-0.245
20.315,0.978
20.326,0.17
20.336,-0.297
20.347,-1.623
20.357,0.339
20.367,0.784
20.378,0.077
20.388,-0.284
20.397,-1.02
20.408,-0.581
20.418,0.617
20.428,1.01
20.438,-0.999
20.448,-1.054
20.458,0.252
20.468,0.819
20.478,1.287
20.488,-0.311
20.499,-0.94
20.508,-0.425
20.519,0.575
20.529,0.828
20.538,0.338
20.548,-1.033
20.558,-1.063
20.569,0.152
20.579,0.666
20.589,0.269
20.599,-0.4
20.609,-0.86
20.619,0.13
20.63,1.436
20.639,0.108
20.649,-0.822
20.659,-1.049
20.669,0.058
20.68,0.828
20.689,0.899
20.699,-0.329
20.709,-0.342
20.72,-0.349
20.731,0.906
20.74,0.48
20.751,0.121
20.761,-0.457
20.771,-0.437
20.781,0.528
20.79,1.0
20.799,0.351
20.808,-0.429
20.819,-0.632
20.83,0.47
20.839,0.348
20.85,1.19
20.86,-0.591
20.87,-1.114
20.881,-0.413
20.891,0.761
20.901,0.074
20.911,-0.563
20.922,-0.823
20.932,-0.372
20.942,0.784
20.952,0.946
20.962,-0.693
20.973,-1.114
20.984,-0.408
20.994,1.092
21.004,0.959
21.015,-1.031
21.025,-1.386
21.035,-0.679
21.045,0.146
21.055,0.729
21.065,-0.37
21.075,-0.456
21.085,-0.391
21.096,0.638
21.105,0.78
21.115,0.787
21.124,-0.317
21.135,-0.933
21.144,-0.548
21.154,0.596
21.163,0.4
21.173,0.209
21.183,-1.167
21.194,-0.61
21.0,0.982
21.215,-0.633
21.224,-0.586
21.233,-1.45
21.244,-0.641
21.255,-1.373
21.265,-1.347
21.276,-0.582
21.286,-0.467
21.297,0.169
21.306,0.699
21.316,1.279
21.326,0.473
21.336,1.102
21.346,0.942
21.356,1.123
21.365,0.563
21.375,-0.08
21.386,0.245
21.396,-0.808
21.407,-1.482
21.418,-0.703
21.427,-0.798
21.437,-0.665
21.447,-0.009
21.457,0.278
21.467,0.237
21.478,0.833
21.489,0.961
21.499,0.686
21.51,1.098
21.521,0.83
21.532,-0.132
21.543,-0.604
21.553,-0.135
21.563,-0.726
21.573,-0.418
21.582,-1.124
21.593,-1.185
21.602,-1.233
21.613,-0.668
21.622,0.237
21.633,0.333
21.643,0.998
21.653,0.646
21.663,1.248
21.672,0.631
21.683,0.621
21.693,0.047
21.703,0.334
21.712,-0.235
21.723,-0.994
21.733,-0.755
21.742,-1.436
21.753,-0.692
21.764,-0.526
21.775,-0.263
21.785,-0.251
21.796,0.179
21.806,0.209
21.816,0.749
21.826,0.996
21.836,1.132
21.846,1.021
21.855,0.26
21.866,0.665
21.875,0.075
21.885,0.071
21.896,-0.633
21.906,-1.135
21.916,-1.242
21.925,-0.642
21.934,-1.084
21.944,-0.452
21.954,-0.342
21.964,-0.157
21.974,0.863
21.985,0.858
21.995,0.806
22.004,1.661
22.015,1.13
22.025,0.545
22.035,0.571
22.046,-0.146
22.057,-0.644
22.066,-0.807
22.075,-1.017
22.085,-1.056
22.095,-0.656
22.105,-0.494
22.114,-0.29
22.124,0.189
22.135,0.045
22.146,0.732
22.156,0.216
22.167,1.498
22.177,0.56
22.187,0.788
22.197,0.707
22.208,-0.306
22.0,1.197
22.228,0.544
22.238,0.973
22.248,0.064
22.258,-0.91
22.268,-1.078
22.279,0.446
22.289,0.965
22.299,-0.12
22.31,-1.151
22.321,0.404
22.331,1.095
22.341,0.733
22.35,-1.481
22.36,-0.781
22.371,0.182
22.382,1.615
22.392,0.348
22.403,-0.798
22.413,-0.126
22.423,0.874
22.434,0.567
22.444,-0.476
22.454,-0.515
22.463,-0.47
22.474,1.388
22.484,0.517
22.494,-0.779
22.504,-0.882
22.514,0.166
22.524,0.551
22.534,0.097
22.544,-0.586
22.553,-0.343
22.563,0.558
22.574,0.77
22.584,0.076
22.595,-1.351
22.605,-0.276
22.615,1.013
22.624,0.596
22.635,-0.216
22.644,-1.261
22.653,-0.328
22.664,1.174
22.673,0.61
22.683,-0.793
22.693,-1.043
22.703,-0.275
22.713,0.888
22.722,0.466
22.732,-0.042
22.743,-0.504
22.753,0.484
22.763,0.775
22.773,0.302
22.784,-0.851
22.794,-0.765
22.805,0.505
22.815,0.845
22.826,-0.726
22.835,-1.322
22.844,-0.436
22.855,1.175
22.866,0.391
22.876,-1.016
22.887,-0.616
22.897,0.772
22.906,0.779
22.917,-0.249
22.928,-1.115
22.939,-0.2
22.948,0.82
22.958,0.56
22.967,-0.432
22.977,-1.122
22.986,-0.205
22.997,1.256
23.008,0.847
23.018,-0.844
23.027,-0.991
23.037,-0.079
23.046,0.881
23.057,0.62
23.066,-0.711
23.077,-0.252
23.087,0.785
23.097,1.168
23.107,-0.127
23.117,-0.984
23.127,-0.06
23.137,0.783
23.146,0.694
23.156,0.178
23.166,-0.967
23.176,-0.501
23.185,1.127
23.195,1.053
23.206,-0.827
23.216,-1.323
23.0,1.344
23.236,0.592
23.247,1.078
23.257,0.683
23.267,0.248
23.277,-0.006
23.288,-1.234
23.297,-0.869
23.307,-0.471
23.318,0.66
23.329,0.907
23.34,0.942
23.351,0.368
23.361,-0.634
23.372,-0.67
23.381,-1.315
23.391,0.196
23.401,0.161
23.41,0.214
23.421,0.739
23.431,0.621
23.441,-0.075
23.45,-0.047
23.46,-0.787
23.47,-0.435
23.48,-0.265
23.489,0.837
23.499,1.07
23.509,0.934
23.519,-0.429
23.53,-0.136
23.541,-1.261
23.552,-0.87
23.562,-0.023
23.572,0.616
23.583,0.915
23.593,0.645
23.602,0.07
23.612,-0.296
23.623,-0.815
23.633,-1.0
23.643,0.383
23.653,0.168
23.663,1.36
23.673,1.424
23.684,-0.043
23.693,-0.609
23.703,-1.02
23.712,-0.82
23.723,-0.366
23.734,0.432
23.743,0.646
23.753,0.711
23.762,0.501
23.772,-0.38
23.782,-0.513
23.791,0.039
23.801,-0.628
23.811,0.09
23.822,0.737
23.832,0.919
23.842,0.764
23.851,-0.221
23.862,0.043
23.873,-0.679
23.883,-0.764
23.893,-0.097
23.904,0.683
23.915,0.599
23.924,0.948
23.934,0.256
23.944,0.336
23.953,-1.234
23.962,-0.494
23.973,-0.397
23.982,-0.109
23.993,1.259
24.003,1.082
24.012,0.564
24.023,0.059
24.033,-1.551
24.044,-0.872
24.053,-0.005
24.064,0.313
24.073,0.78
24.084,1.087
24.095,0.747
24.105,-0.16
24.115,-0.455
24.126,-1.506
24.135,-0.303
24.145,0.272
24.155,0.565
24.165,0.948
24.175,0.66
24.185,0.326
24.195,-0.663
24.205,-0.802
24.214,-0.955
24.225,-0.208
24.0,1.217
24.244,0.759
24.255,1.213
24.266,0.775
24.276,-0.496
24.286,-0.18
24.297,-0.762
24.307,-0.895
24.316,-0.011
24.326,1.078
24.336,1.018
24.346,0.403
24.356,0.12
24.367,-0.776
24.377,-1.364
24.387,-0.482
24.397,0.42
24.408,0.808
24.418,1.24
24.429,1.423
24.438,-0.102
24.448,-1.051
24.459,-0.652
24.47,-0.11
24.48,0.091
24.489,0.917
24.498,0.549
24.51,0.801
24.52,0.491
24.53,-0.626
24.54,-0.906
24.549,-0.715
24.56,-0.107
24.569,0.962
24.579,1.252
24.589,0.797
24.599,0.693
24.609,-0.24
24.62,-1.346
24.63,-1.226
24.64,-0.38
24.649,0.848
24.658,1.203
24.668,0.861
24.679,0.547
24.688,0.531
24.697,-0.345
24.707,-0.735
24.717,-0.704
24.728,0.267
24.739,1.369
24.749,0.213
24.759,1.134
24.768,0.434
24.778,-0.73
24.789,-0.866
24.8,-1.354
24.811,0.172
24.821,0.225
24.83,0.824
24.841,0.861
24.851,-0.037
24.862,-0.47
24.873,-0.36
24.884,-0.611
24.893,-0.153
24.904,0.301
24.914,1.135
24.923,0.36
24.934,0.848
24.944,-0.195
24.955,-1.162
24.965,-0.142
24.975,-0.434
24.985,0.738
24.996,0.927
25.007,0.985
25.017,0.936
25.027,-0.404
25.036,-1.339
25.047,-0.673
25.057,-0.042
25.067,-0.671
25.076,0.867
25.087,0.956
25.098,0.202
25.108,-0.239
25.118,-0.488
25.128,-0.574
25.137,-0.397
25.148,0.116
25.158,0.515
25.168,1.265
25.178,1.089
25.188,-0.166
25.198,-1.194
25.207,-1.033
25.218,-0.986
25.228,-0.29
25.237,0.283
25.0,0.96
25.258,-1.077
25.268,-0.31
25.278,0.513
25.288,0.38
25.298,-0.985
25.307,-0.735
25.318,0.551
25.329,0.917
25.339,-1.204
25.349,-0.539
25.359,0.994
25.368,-0.125
25.378,-0.879
25.388,-0.231
25.398,0.89
25.408,0.19
25.418,-0.908
25.429,-0.484
25.438,0.726
25.447,0.8
25.457,-1.012
25.467,-0.567
25.478,1.203
25.489,0.133
25.499,-1.427
25.51,0.025
25.521,1.155
25.531,0.484
25.541,-0.984
25.55,0.63
25.56,0.713
25.57,-0.302
25.581,-0.754
25.591,-0.015
25.602,0.856
25.611,-0.497
25.622,-0.729
25.633,0.568
25.643,1.267
25.653,-0.12
25.662,-1.043
25.673,0.144
25.683,1.201
25.693,-0.345
25.703,-1.035
25.713,0.323
25.724,0.666
25.734,-0.9
25.744,-0.831
25.753,0.361
25.764,1.146
25.774,-0.347
25.783,-0.644
25.794,0.556
25.804,0.753
25.814,-1.135
25.823,-1.102
25.833,0.403
25.844,0.758
25.854,-0.158
25.864,-0.625
25.874,0.111
25.884,1.319
25.895,-0.522
25.905,-0.157
25.915,1.05
25.926,0.412
25.936,-0.75
25.947,-1.284
25.957,1.253
25.969,-0.046
25.979,-0.712
25.99,-0.169
26.001,1.108
26.011,-0.732
26.02,-0.927
26.03,-0.151
26.04,0.998
26.05,0.543
26.059,-1.121
26.069,-0.206
26.079,0.549
26.088,0.253
26.099,-1.285
26.109,-0.298
26.12,1.231
26.129,-0.419
26.14,-1.543
26.15,-0.024
26.159,0.666
26.169,0.079
26.178,-0.957
26.188,-0.265
26.198,0.546
26.209,0.717
26.219,-1.427
26.229,0.012
26.24,1.257
26.25,0.34
26.0,1.256
26.269,1.292
26.278,-0.172
26.289,-0.301
26.299,1.005
26.31,-1.271
26.321,0.501
26.33,0.585
26.341,-1.088
26.35,0.937
26.359,-0.332
26.37,-0.308
26.38,0.821
26.39,-0.822
26.4,0.327
26.411,0.361
26.422,-0.733
26.432,1.168
26.442,-0.675
26.451,-0.299
26.461,1.28
26.471,-0.648
26.48,0.122
26.49,0.294
26.501,-0.687
26.511,0.552
26.522,-0.331
26.532,-0.238
26.541,0.954
26.55,-0.631
26.561,0.349
26.571,0.192
26.581,-0.655
26.59,0.419
26.599,0.38
26.609,-0.996
26.619,0.648
26.63,-0.373
26.639,-0.891
26.65,0.52
26.66,-0.332
26.671,0.617
26.682,0.483
26.692,-1.143
26.701,1.298
26.712,-1.048
26.723,-0.419
26.733,1.24
26.742,-0.896
26.751,0.135
26.761,0.34
26.771,-1.15
26.781,0.617
26.792,-0.746
26.801,-0.57
26.811,0.667
26.821,-0.624
26.831,0.217
26.841,0.94
26.85,-0.701
26.86,-0.035
26.871,-0.066
26.881,-1.296
26.891,1.128
26.902,-1.306
26.912,0.085
26.922,0.373
26.932,-0.985
26.942,0.634
26.952,-0.404
26.963,-0.609
26.972,0.601
26.981,-0.157
26.991,-0.606
27.001,0.837
27.011,-1.356
27.021,0.18
27.03,0.768
27.041,-0.871
27.051,1.089
27.06,0.205
27.071,-0.582
27.082,1.632
27.093,-1.117
27.103,0.72
27.113,0.742
27.123,-1.136
27.134,0.782
27.145,-0.384
27.155,-0.623
27.165,1.204
27.176,-1.044
27.186,1.245
27.196,0.137
27.207,-0.24
27.217,0.739
27.227,-0.259
27.237,0.513
27.247,1.162
27.256,-0.879
27.0,1.05
27.275,0.554
27.286,0.581
27.296,0.285
27.306,1.339
27.315,0.945
27.326,0.624
27.335,1.056
27.345,1.172
27.355,1.28
27.364,0.966
27.375,1.43
27.385,0.649
27.396,0.668
27.405,0.662
27.415,-0.201
27.425,0.015
27.436,-0.197
27.447,-0.85
27.457,-0.699
27.466,-0.468
27.476,-0.163
27.485,-1.075
27.496,-1.297
27.506,-0.884
27.517,-1.242
27.526,-0.674
27.536,-1.155
27.545,-0.518
27.555,-0.812
27.565,-0.22
27.575,0.211
27.585,0.164
27.595,0.442
27.605,0.195
27.615,0.452
27.625,0.88
27.636,1.129
27.646,1.061
27.656,1.21
27.667,1.255
27.678,1.308
27.689,0.531
27.699,0.883
27.709,0.931
27.72,0.518
27.73,-0.307
27.741,0.278
27.751,-0.02
27.762,0.369
27.772,-0.257
27.782,-0.539
27.792,-1.141
27.803,-1.011
27.813,-1.609
27.823,-0.868
27.832,-0.959
27.842,-0.865
27.852,-1.118
27.862,-1.094
27.871,-0.751
27.882,-0.821
27.891,-0.421
27.901,-0.302
27.911,-0.397
27.921,-0.065
27.931,0.584
27.942,1.013
27.951,1.342
27.961,0.654
27.971,0.612
27.98,1.26
27.989,0.839
27.999,1.061
28.009,1.218
28.019,1.155
28.029,0.639
28.04,0.881
28.049,0.888
28.059,0.511
28.069,0.042
28.08,0.193
28.09,-0.018
28.101,-0.366
28.111,-0.603
28.122,-0.845
28.131,-1.225
28.141,-0.198
28.152,-1.026
28.163,-0.78
28.174,-0.573
28.184,-0.641
28.193,-1.126
28.203,-1.3
28.212,-0.012
28.223,-1.139
28.233,0.379
28.243,0.661
28.253,0.12
28.263,-0.009
28.0,0.807
28.283,0.09
28.293,-0.693
28.302,-0.461
28.312,-0.32
28.322,0.625
28.332,1.141
28.341,1.429
28.351,0.257
28.361,-0.232
28.371,-0.534
28.381,-0.109
28.391,0.919
28.401,0.773
28.412,0.115
28.421,0.254
28.431,-0.746
28.442,-0.714
28.452,-0.069
28.462,0.833
28.472,1.082
28.481,-0.126
28.491,-1.058
28.501,-0.578
28.512,-0.651
28.521,-0.15
28.532,0.811
28.543,0.249
28.554,-0.244
28.563,-0.892
28.574,-1.199
28.584,0.395
28.595,0.531
28.605,1.578
28.614,-0.111
28.623,-1.049
28.634,-1.162
28.643,-0.462
28.654,0.023
28.664,0.891
28.675,0.568
28.686,-0.921
28.695,-0.642
28.706,-0.863
28.717,-0.287
28.728,0.962
28.738,1.185
28.749,-0.235
28.76,-1.131
28.77,-1.122
28.779,-0.578
28.789,1.03
28.799,0.695
28.81,0.565
28.819,-0.623
28.83,-1.039
28.84,-0.938
28.85,-0.057
28.86,0.952
28.87,1.594
28.879,0.354
28.89,-0.81
28.9,-1.292
28.91,-0.958
28.92,0.241
28.929,0.891
28.939,0.841
28.949,-0.317
28.96,-0.857
28.97,-0.916
28.98,-0.164
28.99,0.773
29.0,1.16
29.011,1.288
29.021,-0.159
29.03,-1.187
29.04,-0.894
29.051,-0.013
29.061,0.595
29.071,0.985
29.081,0.557
29.091,-0.399
29.1,-0.949
29.11,-0.338
29.12,0.223
29.131,1.251
29.142,0.61
29.151,-0.271
29.161,-0.896
29.172,-0.625
29.182,-0.239
29.191,0.52
29.201,0.729
29.211,0.813
29.22,-0.554
29.229,-0.704
29.239,-1.378
29.249,-0.282
29.26,0.82
29.269,1.103
29.0,0.984
29.288,0.394
29.298,0.012
29.308,0.984
29.317,0.809
29.327,0.421
29.337,-0.475
29.347,-0.445
29.358,-0.369
29.367,0.182
29.376,0.24
29.386,0.741
29.397,0.717
29.407,-0.484
29.416,-1.16
29.427,-0.735
29.436,-0.402
29.446,0.34
29.456,1.049
29.465,1.133
29.475,0.358
29.484,-0.329
29.494,-1.237
29.505,-1.73
29.516,0.102
29.527,0.514
29.538,0.714
29.548,0.302
29.558,-0.119
29.568,-0.373
29.577,-1.25
29.588,-0.9
29.598,0.274
29.609,1.121
29.619,1.05
29.63,0.429
29.64,-0.432
29.65,-0.739
29.661,-0.934
29.671,-0.309
29.682,0.895
29.692,0.857
29.701,0.967
29.711,-0.206
29.722,-1.001
29.732,-1.163
29.742,0.092
29.753,0.407
29.763,0.781
29.774,1.251
29.784,0.23
29.793,-0.059
29.804,-0.816
29.814,-0.73
29.823,-0.725
29.834,0.458
29.845,0.956
29.856,0.642
29.866,-0.405
29.876,-1.093
29.885,-1.11
29.895,-0.452
29.905,0.1
29.916,0.896
29.926,1.276
29.936,0.635
29.945,-0.458
29.955,-1.003
29.965,-1.284
29.976,-0.783
29.986,0.411
29.997,1.105
30.008,1.099
30.017,0.153
30.028,-0.388
30.038,-1.186
30.048,-0.381
30.057,-0.46
30.068,0.356
30.078,1.125
30.089,0.673
30.098,0.098
30.108,-1.366
30.119,-0.668
30.129,0.175
30.139,0.799
30.149,1.071
30.159,0.907
30.17,0.391
30.179,-0.651
30.188,-1.02
30.199,-0.012
30.21,0.491
30.22,0.405
30.229,1.233
30.239,1.094
30.25,-0.287
30.261,-0.745
30.271,-1.169
30.281,-0.44
30.0,1.347
30.301,-0.022
30.311,1.617
30.32,0.834
30.331,-0.21
30.341,-1.096
30.351,-0.543
30.361,0.02
30.372,0.979
30.383,0.79
30.393,0.19
30.402,-0.939
30.413,-1.066
30.423,0.039
30.434,0.585
30.444,1.068
30.453,-0.047
30.463,-0.688
30.473,-0.929
30.482,-0.292
30.493,0.473
30.503,1.273
30.513,0.264
30.524,-0.828
30.535,-1.121
30.544,0.25
30.554,0.775
30.564,1.599
30.574,0.172
30.585,-0.189
30.594,-1.19
30.604,-0.626
30.614,0.855
30.624,0.758
30.633,0.547
30.644,-0.146
30.654,-1.311
30.663,-0.499
30.672,-0.278
30.683,0.833
30.693,0.995
30.704,-0.26
30.714,-0.928
30.725,-0.908
30.735,0.087
30.744,0.644
30.755,1.216
30.766,0.275
30.775,-1.001
30.786,-1.451
30.795,-0.605
30.805,0.619
30.816,0.513
30.827,0.502
30.838,-0.663
30.848,-0.566
30.858,0.012
30.869,0.811
30.878,1.288
30.887,0.464
30.897,-0.614
30.907,-0.7
30.918,-0.26
30.928,0.593
30.938,1.177
30.947,0.242
30.956,-0.07
30.967,-1.058
30.978,-0.454
30.989,0.402
30.999,1.145
31.01,0.777
31.02,-0.432
31.03,-1.096
31.041,-0.408
31.051,0.469
31.062,1.168
31.072,0.574
31.081,-0.18
31.093,-0.696
31.103,-0.936
31.113,0.315
31.123,0.781
31.134,0.607
31.143,-0.207
31.154,-0.851
31.165,-0.631
31.176,-0.112
31.186,1.152
31.195,0.796
31.206,-0.648
31.216,-0.708
31.225,-1.278
31.234,0.278
31.245,0.717
31.256,0.907
31.267,0.33
31.277,-1.079
31.287,-0.631
31.297,0.141
31.0,1.028
31.316,0.256
31.326,1.006
31.337,0.949
31.347,0.816
31.356,-0.616
31.367,-0.686
31.377,-1.283
31.387,-0.746
31.396,-0.038
31.406,0.51
31.416,0.358
31.426,0.918
31.436,0.31
31.446,-0.047
31.455,-1.325
31.466,-1.12
31.477,-0.351
31.487,1.029
31.498,1.131
31.509,0.993
31.519,0.175
31.529,-0.26
31.538,-0.939
31.548,-0.583
31.559,0.009
31.569,0.84
31.58,1.081
31.591,0.848
31.6,0.639
31.611,-0.656
31.621,-1.237
31.631,-1.233
31.64,-0.325
31.651,0.07
31.66,0.964
31.67,0.79
31.681,0.294
31.69,-0.298
31.701,-0.77
31.711,-1.408
31.721,-0.245
31.732,0.397
31.743,0.244
31.754,1.083
31.763,0.215
31.774,-0.311
31.784,-0.928
31.795,-0.547
31.804,-0.155
31.814,-0.171
31.824,0.612
31.834,0.723
31.845,0.915
31.854,-0.264
31.864,-0.685
31.873,-0.961
31.882,-0.494
31.893,-0.414
31.904,0.546
31.915,0.732
31.926,0.863
31.936,0.354
31.946,-0.831
31.956,-1.039
31.966,-0.959
31.976,-0.296
31.985,0.581
31.996,0.719
32.005,0.547
32.016,0.286
32.026,-0.398
32.037,-1.052
32.046,-1.11
32.057,-0.525
32.067,0.141
32.078,0.715
32.089,1.083
32.1,0.454
32.111,-0.069
32.121,-1.17
32.131,-1.161
32.142,-0.028
32.151,0.792
32.161,0.591
32.171,1.0
32.181,0.079
32.192,-0.798
32.202,-0.746
32.211,-0.859
32.22,-0.657
32.23,-0.029
32.239,0.594
32.249,1.56
32.26,1.439
32.271,0.335
32.281,-0.703
32.29,-1.39
32.301,-0.879
32.311,-0.04
32.0,1.887
32.332,-0.692
32.342,0.0
32.352,-0.11
32.361,-0.048
32.372,0.123
32.383,0.826
32.394,1.045
32.403,0.769
32.414,0.62
32.424,1.282
32.434,0.868
32.444,0.232
32.454,-0.373
32.465,-0.433
32.475,-0.367
32.485,-0.597
32.494,-0.635
32.505,-1.459
32.516,-1.306
32.526,-0.644
32.536,-0.469
32.547,-0.738
32.557,0.074
32.566,0.281
32.577,0.898
32.588,0.617
32.598,1.141
32.608,0.701
32.619,0.603
32.628,0.725
32.638,0.293
32.649,0.04
32.658,-0.334
32.669,0.349
32.678,-1.006
32.688,-1.209
32.699,-1.048
32.709,-0.439
32.719,-0.58
32.729,-0.417
32.74,-0.878
32.75,-0.014
32.761,0.487
32.771,0.233
32.781,1.156
32.792,1.152
32.802,0.787
32.812,0.923
32.823,0.993
32.832,0.521
32.842,0.24
32.852,-0.303
32.862,0.043
32.872,-0.641
32.882,-0.618
32.892,-1.024
32.901,-1.404
32.912,-0.613
32.922,-0.921
32.933,-0.668
32.942,0.062
32.953,0.342
32.964,0.815
32.974,0.488
32.983,0.567
32.993,0.985
33.004,1.143
33.014,0.675
33.024,1.119
33.035,0.096
33.045,0.337
33.056,-0.607
33.066,-0.465
33.075,-0.447
33.085,-0.901
33.095,-1.047
33.105,-1.11
33.115,-1.126
33.125,-0.833
33.136,-0.558
33.146,-0.493
33.156,-0.001
33.166,0.589
33.176,0.903
33.186,1.358
33.196,0.977
33.206,1.744
33.216,0.513
33.226,0.075
33.236,0.767
33.246,0.588
33.255,-0.27
