price,bedrooms,sqft,grade
439995.0,3,1570,7
460000.0,3,1520,7
194000.0,3,1070,7
290000.0,2,440,5
274700.0,4,2440,7
900000.0,4,2660,8
1150000.0,4,4460,11
605000.0,3,2010,9
359000.0,3,1450,7
850000.0,3,1400,7
505000.0,3,1500,8
565000.0,3,2500,9
585000.0,2,1280,7
328000.0,4,3380,7
749950.0,4,2910,9
826000.0,4,3060,9
535000.0,3,1330,7
925000.0,4,3300,10
875000.0,3,3250,10
902000.0,4,2530,9
423000.0,3,1830,7
235000.0,3,1170,6
545000.0,2,2930,8
343000.0,2,1230,7
334950.0,3,1620,8
405000.0,3,1760,7
220000.0,4,1440,7
173000.0,2,1740,6
655000.0,3,1270,7
406000.0,2,880,6
632000.0,6,2560,7
357000.0,5,1540,7
361000.0,3,1150,7
277000.0,2,770,6
630000.0,4,4610,10
254000.0,3,1850,8
472800.0,3,1840,8
263000.0,3,1490,6
510000.0,3,1490,6
179950.0,3,960,7
525000.0,4,1580,8
479000.0,3,1260,8
651000.0,3,1940,7
949000.0,4,2490,8
392400.0,5,2520,7
585000.0,4,1760,7
460000.0,4,4190,7
470000.0,3,1170,7
245000.0,3,1600,7
500000.0,4,2760,8
455000.0,3,2090,8
485500.0,4,2320,7
1880000.0,5,4110,9
100000.0,2,770,7
307000.0,3,1410,7
475000.0,4,3660,10
330000.0,4,2180,7
130000.0,3,1110,7
320000.0,3,2280,8
735000.0,4,2820,9
365000.0,4,1570,7
234000.0,3,1200,7
211000.0,4,1710,7
680000.0,6,3000,8
457000.0,4,2800,8
349000.0,3,1640,7
360000.0,3,2030,7
350000.0,4,2530,8
208000.0,3,990,6
250275.0,2,790,6
435000.0,2,790,6
270000.0,3,1800,6
438000.0,3,1650,7
659000.0,4,1980,8
645000.0,4,2340,7
685100.0,4,2790,9
350000.0,7,2800,7
375000.0,2,1840,6
170000.0,3,1350,7
880000.0,4,3030,9
410500.0,4,1980,8
780000.0,4,3690,10
1230000.0,5,3732,10
449000.0,2,1510,8
546000.0,3,2000,7
317000.0,3,1760,7
276900.0,3,1270,7
399000.0,5,2620,8
495000.0,5,2630,8
258000.0,3,2270,8
600000.0,2,2410,7
265000.0,3,1120,8
321000.0,5,3030,7
682000.0,5,2120,7
295700.0,4,1720,8
609000.0,4,2150,9
995000.0,3,4380,9
530000.0,3,2010,8
614000.0,5,3150,8
390000.0,3,2500,8
467000.0,3,1690,7
484000.0,6,3300,8
340000.0,3,1240,8
302495.0,3,2200,8
532500.0,3,1620,7
441500.0,3,2420,8
470000.0,4,2680,7
2300000.0,4,4250,9
590000.0,3,2400,9
320000.0,3,2300,8
363000.0,2,920,8
747500.0,4,2350,9
750000.0,2,2630,8
831000.0,4,2170,9
403000.0,3,1700,7
445000.0,3,2470,7
345000.0,3,1250,7
2260000.0,3,3110,10
371025.0,3,1530,7
355000.0,2,960,6
270000.0,3,1240,7
425000.0,4,2440,7
364808.0,3,2320,8
320000.0,3,1580,8
325000.0,4,2963,9
350000.0,3,2470,8
170000.0,3,1370,6
255000.0,2,960,6
550000.0,3,1130,7
835000.0,4,4930,12
420000.0,3,1150,6
925000.0,4,2190,8
389250.0,2,1490,7
748000.0,3,2600,8
284000.0,3,1530,7
588000.0,4,1680,7
372500.0,3,1680,7
285000.0,4,1900,7
360000.0,3,1570,7
275000.0,3,1370,7
428000.0,2,1350,8
847000.0,6,3010,8
316000.0,3,1010,6
375000.0,3,2050,8
533000.0,3,1670,7
556000.0,5,3840,11
225000.0,4,2220,7
537250.0,4,2590,8
255000.0,3,1180,7
530000.0,4,2950,7
5300000.0,6,7390,12
595000.0,3,2150,9
548000.0,4,2100,7
234975.0,3,1650,7
600000.0,3,1620,9
432000.0,4,1750,7
455000.0,3,1380,7
279950.0,3,1510,7
267500.0,3,1600,7
620000.0,4,1840,8
110000.0,2,830,6
625000.0,3,1810,8
389000.0,2,910,7
1200000.0,4,2120,9
788500.0,4,2510,8
567000.0,5,2100,8
515000.0,2,2690,8
605000.0,4,2430,8
430000.0,4,2452,7
805000.0,2,1550,7
567500.0,3,2080,8
647500.0,3,1290,7
495000.0,2,1850,7
825000.0,4,3370,9
435000.0,4,2730,8
445950.0,3,1300,7
960000.0,5,3040,10
780000.0,4,2440,8
274500.0,3,1720,8
729953.0,5,3230,8
464950.0,3,1200,8
620000.0,4,2350,8
735000.0,4,3100,9
450000.0,4,2040,8
450000.0,4,2000,7
842500.0,4,2160,9
360000.0,3,1970,7
585000.0,3,2270,8
461000.0,3,1850,7
345000.0,2,1350,7
1080000.0,3,3280,10
643000.0,4,2270,8
690000.0,4,2820,9
282000.0,4,1200,7
549000.0,3,2000,8
815000.0,3,2310,9
2200000.0,5,4640,8
700000.0,3,2330,8
933399.0,3,3940,9
290000.0,3,1440,7
372000.0,4,1960,7
450000.0,2,1250,7
303700.0,3,1981,8
672000.0,4,2440,9
334000.0,4,1150,6
260000.0,2,1120,6
749950.0,3,1800,8
330000.0,4,2380,8
830000.0,5,2920,8
1130000.0,3,2790,8
320000.0,3,1560,6
260000.0,2,1550,7
225000.0,3,1700,6
279200.0,1,640,5
520000.0,4,2680,8
505000.0,3,1860,8
234000.0,3,1490,7
503000.0,4,2470,9
606000.0,4,2390,8
433500.0,3,1230,7
250000.0,3,2840,8
719000.0,3,2120,9
381000.0,3,1770,8
267000.0,3,2495,8
275000.0,1,1170,7
651000.0,4,2740,8
439000.0,2,1050,7
325000.0,2,1130,7
490000.0,2,880,7
519900.0,4,2403,9
545000.0,4,3410,9
1060000.0,4,5320,11
542000.0,4,1900,7
465000.0,4,1810,7
408000.0,2,1200,8
292000.0,4,2060,8
253000.0,3,1250,7
280000.0,2,910,6
658588.0,3,2560,10
635000.0,4,1920,8
439000.0,4,2240,8
300000.0,3,1260,8
345000.0,3,1360,8
283500.0,4,2100,8
425000.0,2,2110,7
685000.0,3,2210,8
750000.0,3,2360,8
245000.0,4,1280,6
585444.0,6,2740,7
706000.0,4,2740,9
445000.0,4,2630,7
241000.0,3,1650,7
1180000.0,2,1770,8
530000.0,3,1500,7
350000.0,3,1430,7
1700000.0,4,3190,10
389000.0,3,1280,7
799000.0,4,2390,7
1400000.0,4,4040,9
340895.0,2,920,7
780000.0,4,2730,9
350000.0,2,1320,7
470000.0,3,2620,7
914600.0,4,3180,11
354000.0,4,2900,8
470000.0,5,1900,6
715000.0,3,1760,7
265000.0,2,760,6
2540000.0,4,3710,10
640000.0,3,1530,7
290000.0,4,1990,7
480000.0,5,3830,8
535000.0,3,2040,7
907000.0,3,2170,8
459000.0,3,1620,7
1360000.0,3,3600,9
264950.0,3,1470,7
352950.0,3,1760,6
491500.0,3,2230,8
1230000.0,4,3770,10
369500.0,3,1200,7
566000.0,3,2090,9
290000.0,3,1500,7
5350000.0,5,8000,12
180000.0,3,870,6
215000.0,2,1010,6
302000.0,2,1010,6
352500.0,3,1860,7
235867.0,4,1330,5
500000.0,3,1760,8
382000.0,3,1800,7
515000.0,5,1690,7
250000.0,1,660,6
672500.0,3,2400,7
755000.0,3,3020,9
707500.0,3,1500,7
459000.0,4,1560,6
140000.0,3,1090,7
495000.0,2,970,7
757000.0,3,3190,9
765000.0,3,3190,9
359000.0,4,1890,7
440000.0,3,1050,6
400000.0,4,1390,7
652000.0,3,1700,7
260000.0,3,1050,7
1330000.0,5,3340,9
519500.0,4,1540,6
650000.0,3,1710,7
280000.0,4,2100,8
515000.0,4,1730,8
400000.0,3,1500,7
652100.0,3,2380,9
235000.0,6,2180,7
701000.0,4,1840,8
640000.0,4,2341,9
455800.0,3,1690,7
504750.0,3,2490,8
483000.0,3,2440,9
530000.0,3,920,6
250000.0,2,1030,6
229950.0,5,2000,7
884744.0,4,4210,9
514000.0,3,1610,7
532000.0,3,1910,8
423000.0,4,2660,8
420000.0,2,820,6
521000.0,3,1730,8
577000.0,4,2360,8
425000.0,3,970,7
495000.0,4,2460,8
340000.0,3,2690,9
499950.0,3,1820,8
1220000.0,4,3470,9
720000.0,4,3370,8
249000.0,3,1700,7
206135.0,3,1340,7
300000.0,5,2000,7
612000.0,6,3840,8
1100000.0,5,3890,10
230000.0,4,1220,7
850000.0,3,2280,8
355000.0,4,2770,7
442000.0,4,2520,9
399000.0,4,3060,8
360000.0,4,2390,9
390000.0,3,1320,8
413000.0,5,2900,8
190000.0,2,700,6
432900.0,3,2210,8
621138.0,3,2180,9
270000.0,3,2080,7
610000.0,4,2090,8
500000.0,3,1720,7
715000.0,4,2460,8
264000.0,3,1470,7
550000.0,3,1650,8
337000.0,3,1690,8
170000.0,3,970,6
405000.0,4,2030,7
775000.0,4,2540,10
425000.0,3,1570,7
713000.0,5,2580,8
555000.0,5,2090,8
810000.0,4,3260,9
1250000.0,4,3830,11
819000.0,3,2130,8
409900.0,3,1690,8
935000.0,2,1780,9
657500.0,4,1620,7
900000.0,6,4210,9
932800.0,5,2980,9
391000.0,3,1490,8
420000.0,4,2110,8
1300000.0,6,6563,10
415000.0,3,1510,8
350000.0,3,1830,8
375000.0,2,1230,7
860000.0,3,2180,8
495000.0,4,2220,8
250000.0,4,1730,7
365000.0,4,1990,8
503000.0,3,1540,7
150000.0,2,1100,6
450000.0,4,1640,7
355000.0,4,2590,8
245000.0,3,1450,7
265900.0,3,1180,7
299000.0,4,1820,7
957500.0,4,2360,10
343000.0,3,1120,7
307500.0,3,1646,7
937500.0,5,4210,10
610000.0,3,2480,8
720000.0,3,1590,8
610000.0,4,2130,7
434500.0,3,1650,7
602500.0,2,3090,10
607010.0,4,2180,8
610000.0,3,1800,7
828500.0,4,3720,10
199990.0,3,1100,6
294000.0,3,1530,7
789500.0,4,3010,9
797000.0,3,3500,10
539950.0,5,3100,7
284950.0,4,2000,7
776500.0,4,2290,7
525000.0,4,2400,7
303000.0,3,1850,8
722080.0,3,3680,9
140000.0,3,1060,7
235000.0,3,1060,7
440000.0,3,1610,7
605000.0,3,2330,7
380000.0,2,1210,8
352000.0,4,1530,7
420000.0,4,2270,7
1180000.0,4,2590,10
1380000.0,3,1850,8
300000.0,3,1500,6
1150000.0,4,4740,11
453500.0,2,1710,7
443500.0,3,1920,8
332000.0,2,1150,7
655000.0,3,2320,8
475000.0,4,1420,7
372500.0,3,1550,7
1050000.0,4,2920,8
500000.0,3,1620,7
900000.0,6,2300,9
327500.0,3,1070,7
390000.0,3,1790,7
451101.0,2,1510,8
455000.0,4,1340,7
650000.0,4,3350,10
895000.0,3,2500,10
800000.0,4,2350,7
703770.0,4,2550,9
249950.0,3,1320,7
512000.0,2,1270,6
780000.0,5,3480,8
336000.0,3,2820,8
285000.0,3,2110,6
229900.0,3,1100,7
667500.0,4,1920,8
378000.0,4,1890,7
454000.0,3,2530,8
537500.0,4,2550,7
425000.0,3,1550,6
290000.0,3,1760,7
349500.0,3,1270,7
370000.0,3,1250,7
549500.0,3,1620,8
245000.0,2,710,6
208000.0,3,1070,7
248000.0,4,2320,8
610000.0,4,5450,9
550000.0,4,1670,8
750000.0,3,3010,10
192000.0,2,1340,6
169317.0,2,790,7
1200000.0,4,3400,10
880000.0,2,1530,7
210000.0,1,930,6
180500.0,3,1540,7
540000.0,4,1990,9
520000.0,3,2300,9
177500.0,3,1220,7
415000.0,3,2380,8
495000.0,4,2020,7
325000.0,3,1890,8
440000.0,2,1330,7
411000.0,3,1490,7
810000.0,5,3550,9
561750.0,5,2040,7
835100.0,4,2380,9
450000.0,3,1780,8
238000.0,3,1650,7
299000.0,3,1510,7
570000.0,2,1100,7
340000.0,3,2190,8
450000.0,2,1760,6
272750.0,4,1800,7
520000.0,4,2000,6
284950.0,3,990,7
255000.0,2,1480,7
231500.0,2,1200,7
415000.0,1,3000,8
330000.0,4,3504,7
365000.0,3,1300,7
425000.0,4,1330,7
400000.0,4,1850,7
335000.0,4,2240,9
342000.0,3,1260,7
490000.0,8,2800,8
331500.0,4,1820,7
960000.0,3,1730,8
720500.0,4,3350,9
830000.0,3,3370,8
662990.0,3,1240,7
220000.0,4,2340,6
349950.0,5,1880,7
550000.0,3,1810,7
396000.0,3,2340,6
635000.0,4,2820,7
293000.0,3,1020,7
339000.0,3,2090,7
285000.0,4,1830,7
775000.0,6,2980,7
224000.0,4,1600,7
2250000.0,4,4440,10
165050.0,3,1200,7
275000.0,3,1230,7
445000.0,5,2930,7
510000.0,3,2370,8
1230000.0,4,3040,9
390000.0,3,1610,7
460000.0,3,2350,8
700000.0,3,2000,8
874150.0,4,3530,10
470000.0,3,2220,8
374000.0,3,2000,6
510000.0,2,1210,7
467000.0,2,1140,8
576000.0,4,2440,8
196440.0,3,1560,6
825000.0,4,3210,10
281000.0,2,930,7
326000.0,3,1782,7
340000.0,3,1740,7
440000.0,5,3690,9
749000.0,4,2930,9
340000.0,4,1230,7
561000.0,3,2000,7
270000.0,3,1520,7
600000.0,2,1040,7
219900.0,4,1120,6
617000.0,3,3020,8
469000.0,3,1820,8
229000.0,3,1370,7
1270000.0,4,3130,9
365000.0,3,1640,7
429000.0,4,2650,9
550000.0,4,2850,9
453000.0,3,1820,7
187500.0,3,1180,7
520500.0,6,1880,7
300000.0,3,1280,7
799000.0,4,3120,9
338000.0,3,2470,8
800000.0,3,1700,8
360000.0,2,1180,6
442500.0,6,2800,7
700000.0,4,1300,6
830000.0,5,3040,9
360400.0,3,1630,8
345000.0,3,1340,7
300000.0,3,1830,7
350000.0,3,1240,7
368000.0,4,2500,7
264000.0,3,1760,8
435000.0,3,2660,9
200000.0,3,2060,6
620000.0,5,2540,8
1680000.0,5,4830,10
337000.0,3,1400,7
1930000.0,4,4280,11
544500.0,4,2230,7
252000.0,1,680,6
445000.0,4,2340,8
379500.0,3,2070,7
189950.0,4,1910,6
469000.0,3,950,6
600000.0,5,2910,7
785000.0,3,2930,9
372000.0,4,2610,8
445000.0,5,3880,7
508000.0,4,3320,8
780000.0,5,1940,8
541100.0,4,2510,9
729000.0,4,2660,9
397000.0,3,1710,7
451555.0,2,1320,6
300000.0,2,960,6
416000.0,3,1790,7
490000.0,2,950,6
480000.0,6,2940,7
368000.0,2,930,7
1040000.0,3,4570,12
545000.0,3,2370,8
850000.0,5,3430,10
550000.0,4,3540,10
600000.0,3,2240,9
535000.0,4,2710,8
599950.0,3,2660,8
531000.0,5,2540,8
530000.0,4,2210,8
597326.0,4,3570,10
805000.0,4,3450,9
390000.0,4,2330,8
487250.0,4,1690,7
301000.0,3,1030,7
1180000.0,5,2560,8
299000.0,4,1950,7
2350000.0,4,4370,10
400000.0,4,2350,7
467500.0,4,3160,7
305000.0,4,2430,8
210000.0,3,1340,5
300000.0,3,1010,6
327500.0,3,1770,8
269000.0,3,1210,7
975000.0,4,3330,9
355000.0,3,1240,7
712000.0,3,1250,7
883000.0,4,2960,10
190000.0,2,840,6
443000.0,3,1530,7
920000.0,4,3750,10
285000.0,4,2150,7
901000.0,4,1560,7
552500.0,3,2040,7
256000.0,2,860,6
341000.0,3,1720,7
279000.0,4,2090,7
686000.0,4,2130,8
225000.0,2,1300,6
215500.0,2,1220,6
950000.0,4,2420,7
503000.0,4,2940,9
780000.0,3,2610,9
212000.0,4,1880,6
580000.0,4,2330,7
465000.0,4,2200,7
206000.0,4,1720,7
615000.0,3,2250,9
519000.0,4,1640,6
1140000.0,4,4130,11
330000.0,5,2600,7
240000.0,4,1920,8
574000.0,3,2060,9
930000.0,4,5710,11
850000.0,4,2720,8
415000.0,3,1490,7
480000.0,3,2360,7
300000.0,5,1940,7
439000.0,4,2570,8
450000.0,3,1160,7
589000.0,3,2660,8
477000.0,3,1260,7
587500.0,4,1780,8
1320000.0,4,3180,10
1430000.0,4,3380,10
700000.0,4,2690,9
275000.0,2,1180,6
367500.0,3,1660,7
453250.0,4,2260,7
607000.0,5,1910,8
255000.0,4,2430,7
501000.0,2,1300,7
450000.0,3,1060,7
360000.0,3,2200,8
460000.0,4,1720,7
753000.0,3,2360,7
389950.0,2,820,6
469000.0,2,1030,7
550000.0,4,2030,9
565000.0,5,2700,6
189650.0,2,1100,6
1530000.0,4,3620,11
260000.0,3,1340,7
243000.0,3,1790,7
1100000.0,4,3830,9
249000.0,3,1580,7
720000.0,2,2020,7
905000.0,4,3330,10
824500.0,4,2610,7
762500.0,4,2610,8
580000.0,3,1740,8
380000.0,3,1840,8
805000.0,3,1080,7
520000.0,4,1240,7
1570000.0,5,5620,11
175000.0,2,1170,6
353500.0,4,1760,7
500000.0,4,2230,8
386500.0,3,1520,7
210000.0,2,1450,7
439500.0,3,1600,7
315000.0,5,3220,8
339000.0,4,1830,7
655000.0,4,2200,8
740000.0,2,2170,8
685000.0,5,1900,7
550000.0,5,2960,7
405000.0,2,1710,7
765000.0,4,2620,9
625000.0,3,2140,8
207000.0,4,2100,6
370000.0,4,2100,6
475000.0,3,1460,8
365000.0,2,990,7
411800.0,4,2190,7
668000.0,5,3990,9
618000.0,3,2340,9
247500.0,4,2460,7
345000.0,5,2080,7
616300.0,3,1700,7
348000.0,3,1330,7
425000.0,3,1630,7
850000.0,5,2920,8
820000.0,5,2830,9
832000.0,4,3190,10
835000.0,3,1490,8
350000.0,3,1630,8
349000.0,4,2280,7
1130000.0,6,3010,9
320000.0,3,1590,7
150000.0,3,1250,7
340000.0,3,1710,6
785500.0,4,3280,10
410500.0,4,3362,8
580000.0,3,2200,9
345000.0,2,830,7
550000.0,3,2160,7
449500.0,4,2580,8
300000.0,3,2150,6
915000.0,4,3510,10
1580000.0,4,3810,11
599000.0,4,2020,8
755000.0,4,2120,7
400000.0,3,1250,7
133000.0,3,980,7
330000.0,4,1250,7
330000.0,4,1100,6
375000.0,3,1330,6
485000.0,4,2560,7
470000.0,4,1850,7
1050000.0,4,2790,8
548800.0,4,1660,7
315000.0,2,1080,6
590000.0,3,3030,7
439950.0,4,2380,7
325000.0,3,2250,8
400000.0,2,880,6
685000.0,4,2770,10
339950.0,3,1340,7
315000.0,3,1660,7
411753.0,3,1710,7
577000.0,2,1620,7
500000.0,3,1530,8
210000.0,3,1440,7
640000.0,4,2020,7
460000.0,4,1870,7
265000.0,2,620,6
740000.0,5,5774,11
230000.0,3,1240,6
315000.0,3,1890,7
432000.0,3,2410,8
467000.0,3,1530,8
255000.0,5,2800,7
316500.0,3,1460,7
190000.0,4,1580,7
490000.0,3,1450,8
378000.0,4,1990,7
598800.0,6,4470,9
333800.0,5,1980,7
690000.0,4,2920,9
320000.0,4,1660,6
1250000.0,4,3190,9
335000.0,3,1560,7
840000.0,3,3050,8
608250.0,4,3030,8
550000.0,3,2260,7
240000.0,3,1260,7
998000.0,3,3370,9
275000.0,3,1490,8
284200.0,3,1570,7
1720000.0,4,4490,10
2400000.0,4,4090,11
930800.0,5,4150,10
930000.0,4,2900,8
215000.0,4,1430,7
480000.0,2,1008,6
483945.0,2,1480,6
347000.0,3,1240,7
232500.0,3,1370,7
390000.0,4,1770,8
550000.0,3,2160,8
590000.0,4,2340,9
420850.0,1,960,5
345000.0,4,2280,7
429800.0,3,1970,8
302000.0,4,1530,7
800000.0,4,1790,8
250000.0,3,1700,8
605000.0,3,2660,7
412000.0,3,1950,8
252000.0,3,1340,6
375000.0,3,1130,7
725000.0,2,1950,7
471750.0,5,3790,8
490000.0,4,2020,7
439000.0,2,800,7
355000.0,4,1770,6
250000.0,1,940,6
780000.0,4,2260,10
409000.0,2,890,6
420000.0,2,860,6
200000.0,1,680,5
830000.0,2,2130,7
695000.0,3,2390,9
815000.0,4,3488,10
210000.0,3,1260,7
635000.0,3,2940,8
562500.0,4,2440,9
402500.0,4,2600,10
555000.0,3,2080,7
310000.0,3,1990,7
500000.0,4,2840,9
430000.0,6,2630,7
1600000.0,3,2820,10
627500.0,4,1560,7
335000.0,4,2330,8
962000.0,4,3320,8
299000.0,3,1730,7
399950.0,4,3110,8
322000.0,3,1230,7
430000.0,2,950,7
307000.0,3,1890,7
194000.0,3,1010,6
180000.0,3,1010,6
465000.0,4,2340,8
722500.0,4,2460,9
470450.0,2,1010,7
280000.0,3,1650,7
176250.0,4,1440,7
560000.0,5,1710,7
830000.0,3,2760,10
276900.0,2,1350,7
625000.0,3,1660,7
1020000.0,4,2960,8
463500.0,1,1090,6
485000.0,3,3110,9
272000.0,3,1380,7
305000.0,2,1290,7
760000.0,3,1980,7
387500.0,2,870,7
352000.0,4,2470,8
507000.0,3,2140,8
156000.0,3,770,6
580000.0,3,1490,8
630000.0,4,2510,8
275000.0,5,1950,7
835000.0,5,3600,8
340000.0,4,2380,8
329350.0,2,720,6
1480000.0,3,4070,11
475000.0,3,1250,7
719950.0,3,2190,8
235000.0,1,810,7
875000.0,3,2440,8
380000.0,4,1740,7
325000.0,3,1480,7
475000.0,4,2120,9
152900.0,1,900,6
210000.0,2,1190,6
350000.0,4,1010,6
505000.0,3,2100,8
464900.0,4,2020,7
650000.0,3,2520,8
369950.0,2,1370,8
250000.0,3,1530,7
320000.0,3,1530,7
2530000.0,4,5040,10
340000.0,4,2530,7
440000.0,2,1010,5
219950.0,3,1200,7
940000.0,4,2720,9
399950.0,4,1850,6
1570000.0,3,2340,9
528000.0,4,1860,7
545000.0,4,1940,8
575000.0,2,1680,8
235000.0,4,1770,8
272000.0,3,1790,8
380000.0,4,1720,8
195000.0,3,1280,7
297000.0,3,1690,7
349000.0,4,2190,8
320000.0,2,710,6
319990.0,4,1890,7
439900.0,2,1410,8
429000.0,3,2210,8
272500.0,3,1540,7
400000.0,4,1350,7
462000.0,5,1380,7
510000.0,2,890,7
550000.0,3,1900,8
150000.0,3,1240,6
460000.0,3,1730,7
632500.0,4,2090,10
361000.0,3,1650,7
437000.0,3,1130,8
370000.0,6,3240,6
884250.0,4,3840,10
225000.0,3,1200,6
235000.0,2,870,6
767500.0,6,2410,9
1200000.0,3,1560,6
715000.0,3,2410,9
417000.0,4,2300,7
199000.0,3,1390,7
875000.0,5,2920,8
545000.0,4,1370,7
192500.0,2,950,6
822500.0,3,3090,10
800000.0,4,2390,9
1250000.0,3,2070,9
3850000.0,4,5770,11
295000.0,3,1460,7
419000.0,2,1510,8
1200000.0,5,5180,11
750000.0,4,3430,11
502000.0,4,1700,7
1030000.0,3,2640,9
398500.0,3,1200,6
700000.0,2,1850,7
248000.0,5,1510,7
800000.0,4,2130,7
383000.0,4,2640,9
688000.0,4,3000,8
521000.0,3,1870,7
365000.0,2,990,7
491000.0,3,2005,7
643000.0,3,2030,8
279000.0,3,1500,7
583500.0,4,1530,7
310000.0,3,1990,7
310000.0,3,1420,7
280000.0,3,1400,6
272000.0,4,1870,7
870000.0,4,3040,9
307000.0,3,1790,7
490000.0,2,1590,7
399950.0,3,2050,7
1640000.0,5,4220,10
989000.0,5,4030,11
264950.0,4,1770,7
491500.0,4,2100,8
345000.0,3,2120,7
339900.0,4,2600,8
852000.0,3,2400,7
585000.0,5,3180,7
723000.0,4,2790,8
594000.0,3,2080,8
405000.0,2,1370,7
725500.0,4,2790,9
800000.0,2,1740,8
1330000.0,3,6400,10
180500.0,3,1800,7
325000.0,3,1800,7
235000.0,3,1190,7
330000.0,2,860,7
678500.0,3,2460,8
463000.0,4,1980,7
250000.0,2,670,6
655000.0,3,1410,8
239900.0,4,1860,8
185000.0,3,980,7
1740000.0,4,3040,9
251700.0,3,1810,7
400000.0,4,1560,8
735000.0,4,2100,8
1700000.0,5,2500,8
82500.0,2,520,5
765000.0,4,3010,10
292500.0,4,2140,7
270000.0,3,2390,7
415000.0,2,1510,7
950000.0,4,2210,7
353000.0,3,2170,7
670950.0,3,1790,8
280950.0,3,1390,7
585000.0,3,1850,8
525000.0,2,1480,8
605000.0,3,1850,8
1010000.0,4,3350,9
245990.0,3,1040,7
535000.0,4,2810,10
410000.0,1,1010,7
550000.0,3,2250,8
665000.0,3,1800,8
455000.0,3,2400,7
440000.0,4,1780,7
332000.0,3,2120,9
280000.0,3,1860,7
570000.0,3,1460,8
250000.0,3,1230,7
238000.0,2,1088,6
265000.0,3,800,6
306000.0,3,1190,7
345000.0,5,1940,7
765000.0,4,3300,9
346300.0,4,2590,8
342500.0,3,2080,8
501000.0,4,2680,7
270000.0,3,1670,7
638000.0,3,1830,8
460000.0,3,1400,8
760000.0,4,2770,7
1090000.0,3,3630,9
234000.0,3,1040,6
1650000.0,3,2690,10
488000.0,5,2020,7
1550000.0,5,2450,9
499000.0,4,2030,7
150000.0,3,1450,7
333000.0,4,2400,8
700000.0,4,2870,8
275000.0,4,1340,7
330000.0,3,1680,7
360000.0,4,1850,7
467000.0,3,1220,7
568000.0,3,2320,9
605000.0,5,3220,8
750000.0,4,3190,9
760000.0,3,3530,10
265000.0,3,2050,7
490000.0,3,1720,7
360000.0,4,2850,8
311750.0,4,2270,7
399000.0,3,1880,8
347000.0,4,2770,8
1680000.0,4,4490,12
585000.0,4,3110,9
340000.0,4,2360,8
612000.0,3,2180,8
230000.0,2,1910,8
604000.0,4,2260,9
250000.0,3,1770,7
258500.0,3,1460,7
783000.0,4,2080,8
1050000.0,5,2960,8
760000.0,4,3220,9
276000.0,3,1140,7
550000.0,4,1660,8
398000.0,4,1430,7
775000.0,3,1820,8
1030000.0,4,3540,8
327000.0,4,1620,7
564500.0,4,3100,8
782000.0,4,1500,7
398000.0,4,2820,9
257000.0,3,1850,6
235000.0,4,1570,7
453000.0,4,2300,8
535000.0,2,920,6
275000.0,3,1600,8
665000.0,3,2630,9
670000.0,4,3020,8
465000.0,3,1490,7
210000.0,3,1160,7
265000.0,4,2040,8
426000.0,2,1550,8
529219.0,4,1990,8
600000.0,3,1900,7
875000.0,5,3840,9
608000.0,4,2400,7
220000.0,3,1660,7
1760000.0,4,6055,12
295450.0,3,2030,8
315000.0,2,840,7
205000.0,4,1450,7
310000.0,3,1460,7
1000000.0,5,2010,9
525000.0,4,2910,9
284000.0,4,1880,7
510000.0,3,2170,8
405000.0,2,1260,7
509950.0,3,1970,8
600000.0,4,2090,8
990000.0,4,3450,10
280005.0,3,1130,7
700000.0,3,2600,8
330000.0,3,1030,7
340000.0,2,1700,7
468000.0,2,1480,8
1340000.0,4,4250,9
515000.0,3,1600,8
245000.0,4,1870,7
265000.0,3,1440,7
372400.0,3,2720,9
390000.0,3,1240,6
208000.0,3,1020,7
273000.0,2,1180,6
455000.0,5,3080,8
270000.0,4,1750,7
618000.0,4,2530,7
213550.0,3,1580,7
210000.0,5,2340,7
2750000.0,5,6300,12
403500.0,4,2400,7
235000.0,3,1300,7
287500.0,3,1760,6
546800.0,4,1520,7
183000.0,3,1070,6
560000.0,3,2560,8
299500.0,3,1280,6
610000.0,4,1660,8
288350.0,3,1860,7
500000.0,2,950,7
625000.0,4,2140,7
418000.0,2,1480,7
660000.0,3,2260,8
775000.0,4,2300,9
429500.0,3,1650,7
569000.0,3,1990,7
250000.0,4,1960,7
225000.0,3,1310,7
530000.0,4,2450,9
306000.0,3,910,7
517100.0,3,1580,7
354950.0,3,1780,7
348000.0,3,1040,6
522250.0,4,2340,8
275000.0,3,1720,8
390000.0,3,1600,7
260000.0,3,1320,7
585000.0,5,2350,8
605000.0,5,2740,7
342000.0,4,2300,8
900000.0,5,4350,10
252000.0,3,1430,7
357000.0,3,2400,9
370000.0,3,940,6
322500.0,3,1020,7
210000.0,2,1680,7
290000.0,2,1340,7
860000.0,4,3960,10
302000.0,6,2650,8
369160.0,4,2120,8
1190000.0,4,2850,9
993000.0,4,2850,8
380000.0,6,1870,7
635000.0,4,2660,7
260000.0,3,1190,6
243000.0,2,1770,7
1400000.0,4,2770,9
665000.0,4,2080,8
898000.0,5,2700,9
583000.0,4,2200,8
429000.0,4,2160,8
471000.0,3,2010,8
1810000.0,3,3780,9
739500.0,3,4460,9
450000.0,3,1770,8
552500.0,3,1430,7
437000.0,4,1700,7
270000.0,4,1830,7
226740.0,3,1410,7
446500.0,4,3060,8
283000.0,3,1820,7
445000.0,4,2430,7
